team,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,possessions,raw_off_eff,efg,tov_rate,orb_rate,ft_rate,games_played
UC Santa Barbara,206.25,25.875,56.625,0.4585,8.875,23.125,0.36924999999999997,21.125,26.625,0.78075,9.875,22.0,31.875,14.875,7.125,2.5,11.0,20.75,81.75,70.39875,116.24375,0.5372268316061936,0.1572709688349521,0.30798319327731094,0.4812216097097026,8
UCF,200.0,31.555555555555557,63.111111111111114,0.5031111111111112,8.222222222222221,21.22222222222222,0.3997777777777778,16.666666666666668,22.11111111111111,0.7623333333333333,12.11111111111111,23.77777777777778,35.888888888888886,18.11111111111111,4.666666666666667,3.0,12.0,18.333333333333332,88.0,73.50444444444445,119.89222222222222,0.5700212154635557,0.16270062915736824,0.323722175787093,0.35846249070528324,9
UCLA,200.0,27.555555555555557,57.333333333333336,0.4837777777777778,7.222222222222222,19.333333333333332,0.3858888888888889,14.88888888888889,20.666666666666668,0.7144444444444444,9.0,21.22222222222222,30.22222222222222,16.11111111111111,6.777777777777778,3.2222222222222223,10.444444444444445,16.22222222222222,77.22222222222223,68.59444444444445,113.28666666666668,0.5471229702075338,0.1515257829808247,0.2982103181653874,0.37021335103411057,9
UNC Asheville,202.77777777777777,25.555555555555557,53.22222222222222,0.4815555555555555,6.888888888888889,17.555555555555557,0.3914444444444445,15.555555555555555,22.11111111111111,0.7005555555555555,6.444444444444445,21.88888888888889,28.333333333333332,10.777777777777779,5.555555555555555,2.4444444444444446,13.11111111111111,18.555555555555557,73.55555555555556,70.39111111111112,104.52111111111111,0.5463877962435935,0.18481485755713947,0.23202864379775923,0.42532879692586284,9
UNC Greensboro,202.5,23.8,55.2,0.42919999999999997,7.6,23.2,0.322,18.1,26.2,0.6968,7.1,22.2,29.3,11.2,5.0,1.9,12.2,16.4,73.3,72.74600000000001,101.372,0.4985394238971853,0.16624492409492858,0.24748331184165684,0.48182124905492074,10
UNC Wilmington,200.0,26.11111111111111,57.22222222222222,0.4583333333333333,8.222222222222221,22.22222222222222,0.3601111111111111,17.444444444444443,24.0,0.7226666666666666,11.333333333333334,25.22222222222222,36.55555555555556,13.555555555555555,4.888888888888889,1.5555555555555556,9.333333333333334,16.333333333333332,77.88888888888889,66.62111111111112,117.1711111111111,0.5311506692541176,0.14067512504239474,0.30961780411843154,0.4386891587767413,9
UT Arlington,200.0,24.428571428571427,55.0,0.44957142857142857,4.714285714285714,16.857142857142858,0.30142857142857143,14.571428571428571,21.142857142857142,0.6845714285714285,10.857142857142858,21.285714285714285,32.142857142857146,11.428571428571429,7.714285714285714,3.857142857142857,15.428571428571429,19.428571428571427,68.14285714285714,69.61571428571429,98.29571428571428,0.4939742794203324,0.22129740524162306,0.3304037453091958,0.39539714536996234,7
UTEP,200.0,22.0,55.8,0.39499999999999996,6.0,20.8,0.28559999999999997,9.8,14.8,0.6736,6.8,16.4,23.2,9.4,8.4,3.0,12.8,19.6,59.8,68.828,87.076,0.4493634862852024,0.18476916045540817,0.27937686431334346,0.2696074381169472,5
UTSA,200.0,21.714285714285715,61.42857142857143,0.3615714285714286,8.0,29.285714285714285,0.2772857142857143,13.285714285714286,20.714285714285715,0.6808571428571428,9.714285714285714,23.857142857142858,33.57142857142857,8.857142857142858,6.714285714285714,4.285714285714286,11.285714285714286,18.142857142857142,64.71428571428571,72.84,89.43142857142857,0.425020499313647,0.15485544914577962,0.2754774830432725,0.36338763270411867,7
Utah,202.5,27.6,59.6,0.4646,8.8,24.7,0.3619,17.4,23.5,0.7365999999999999,9.2,23.7,32.9,14.8,6.0,4.0,11.1,18.8,81.4,72.66499999999999,112.543,0.5388747324348373,0.15260988366643086,0.2807818302207567,0.3952255596715355,10
Utah State,203.125,28.875,58.625,0.494,7.375,21.875,0.341375,16.375,22.875,0.7268749999999999,8.625,22.875,31.5,17.0,11.25,3.25,11.25,18.875,81.5,72.11625,113.54375,0.5573021182414705,0.1549359744243576,0.27325184863217317,0.3984887943406987,8
Utah Tech,208.33333333333334,26.555555555555557,60.333333333333336,0.4398888888888889,7.111111111111111,24.77777777777778,0.29055555555555557,12.222222222222221,17.333333333333332,0.7283333333333333,9.444444444444445,21.666666666666668,31.11111111111111,13.0,7.0,2.3333333333333335,12.555555555555555,16.77777777777778,72.44444444444444,71.67666666666668,101.44111111111111,0.4988541047673688,0.17296910852369343,0.2929753137453037,0.29376960780782296,9
Utah Valley,200.0,28.75,57.0,0.504,6.875,19.875,0.35425,12.5,18.75,0.6930000000000001,8.25,24.0,32.25,17.25,9.625,4.75,14.875,19.125,76.875,72.53,105.9425,0.5644873708280966,0.20563999183820925,0.25572479856962776,0.3345676232369781,8
Valparaiso,203.125,24.0,61.25,0.396875,7.5,25.0,0.31475000000000003,14.875,21.375,0.691375,11.0,23.375,34.375,11.375,7.0,5.5,10.5,17.375,70.375,70.9025,100.09,0.46002006989775246,0.14655488185033694,0.3199285333844055,0.3656975237993869,8
Vanderbilt,200.0,34.111111111111114,64.77777777777777,0.5253333333333333,11.11111111111111,28.666666666666668,0.3904444444444444,17.444444444444443,23.22222222222222,0.7583333333333333,9.222222222222221,25.666666666666668,34.888888888888886,20.11111111111111,9.88888888888889,5.444444444444445,8.333333333333334,21.11111111111111,96.77777777777777,74.92,129.56555555555553,0.611377118957671,0.10964703071216937,0.25580550194131557,0.3735610093207862,9
Vermont,205.55555555555554,26.444444444444443,56.666666666666664,0.46844444444444444,9.444444444444445,26.444444444444443,0.3611111111111111,13.0,17.0,0.7571111111111111,7.333333333333333,23.444444444444443,30.77777777777778,13.88888888888889,4.333333333333333,1.7777777777777777,10.444444444444445,19.77777777777778,75.33333333333333,67.85111111111111,110.80333333333334,0.5529211712743458,0.15499921654787754,0.24155596328535398,0.30587574535987233,9
Villanova,200.0,28.88888888888889,61.77777777777778,0.4696666666666667,10.777777777777779,29.555555555555557,0.35488888888888886,12.0,17.444444444444443,0.6678888888888889,11.444444444444445,22.0,33.44444444444444,16.0,7.444444444444445,1.6666666666666667,10.333333333333334,16.11111111111111,80.55555555555556,68.9511111111111,117.87333333333332,0.5579922226304882,0.1503555799102865,0.34190445158187094,0.2821005591952463,9
Virginia,200.0,29.4,60.2,0.49400000000000005,11.0,27.5,0.4063,17.3,25.0,0.683,12.7,25.3,38.0,16.9,6.8,7.0,10.0,18.8,87.1,69.376,126.08,0.5878808507844105,0.14364430359251262,0.3289550504139591,0.42375493784617146,10
Virginia Commonwealth,200.0,26.9,60.6,0.44350000000000006,9.8,28.0,0.354,20.1,28.3,0.7022999999999999,12.0,23.2,35.2,15.0,8.4,4.6,12.3,18.6,83.7,74.341,112.73800000000001,0.5240421519291573,0.16574743468401282,0.3424324980973701,0.47513205567813677,10
Virginia Military Institute,200.0,22.333333333333332,59.0,0.3751111111111112,9.11111111111111,31.666666666666668,0.28700000000000003,13.777777777777779,19.666666666666668,0.7,9.555555555555555,19.11111111111111,28.666666666666668,10.333333333333334,7.111111111111111,2.0,11.11111111111111,18.11111111111111,67.55555555555556,69.89555555555556,97.1288888888889,0.45229373616941015,0.1587820629819503,0.3369106237880184,0.34084639774970227,9
Virginia Tech,205.0,29.3,64.2,0.45499999999999996,8.2,24.1,0.34009999999999996,15.2,21.4,0.7049,9.7,24.1,33.8,15.7,7.3,3.8,8.7,17.4,82.0,73.364,111.566,0.5186877216453347,0.119158668533723,0.28392632597895756,0.33919418924463185,10
Wagner,207.14285714285714,26.0,59.57142857142857,0.4351428571428571,8.428571428571429,21.571428571428573,0.3914285714285714,12.0,17.428571428571427,0.6515714285714286,9.571428571428571,23.285714285714285,32.857142857142854,12.571428571428571,5.285714285714286,3.142857142857143,14.714285714285714,23.428571428571427,72.42857142857143,72.99428571428572,99.21142857142857,0.5076535827310407,0.20180856701514543,0.2914137605188703,0.28952644841579545,7
Wake Forest,202.5,29.4,64.7,0.45760000000000006,9.1,27.1,0.34009999999999996,16.3,22.0,0.738,11.2,22.3,33.5,16.3,9.7,4.1,11.6,19.2,84.2,75.551,112.33500000000001,0.5285501372295479,0.15351835115086604,0.34022675938827035,0.34203437266097086,10
Washington,206.25,27.625,63.0,0.441625,7.25,21.0,0.350375,19.75,26.125,0.76625,12.625,25.75,38.375,12.75,6.0,4.25,11.375,19.5,82.25,74.1575,111.42625,0.5007272395787115,0.15274513249309823,0.33184811184551916,0.4173841548214671,8
Washington State,200.0,25.77777777777778,56.0,0.4571111111111111,8.222222222222221,24.555555555555557,0.34144444444444444,15.444444444444445,19.77777777777778,0.7891111111111111,7.888888888888889,22.555555555555557,30.444444444444443,11.333333333333334,5.333333333333333,3.3333333333333335,11.88888888888889,17.77777777777778,75.22222222222223,69.39444444444445,108.14222222222222,0.5307026669892119,0.17167892180649286,0.26833269672110216,0.3569982011894258,9
Weber State,202.77777777777777,28.11111111111111,61.44444444444444,0.45866666666666667,6.555555555555555,20.555555555555557,0.31533333333333335,14.88888888888889,21.77777777777778,0.6863333333333332,10.555555555555555,25.0,35.55555555555556,13.444444444444445,7.222222222222222,2.3333333333333335,13.444444444444445,20.0,77.66666666666667,74.67777777777778,104.40444444444444,0.513698934155895,0.18038978826838112,0.29686423350216457,0.35531980124270635,9
West Georgia,206.25,26.25,64.0,0.408625,6.875,19.625,0.36262500000000003,11.375,17.125,0.673625,10.25,22.75,33.0,12.5,7.125,4.125,11.125,17.125,70.75,73.01,96.2275,0.46465877881139156,0.15620012058883337,0.3084070325284717,0.26770330498024103,8
West Virginia,200.0,25.272727272727273,55.72727272727273,0.45272727272727276,7.909090909090909,23.272727272727273,0.338,15.727272727272727,23.363636363636363,0.6758181818181819,9.727272727272727,23.454545454545453,33.18181818181818,13.909090909090908,7.636363636363637,3.3636363636363638,9.727272727272727,14.272727272727273,74.18181818181819,66.82454545454546,111.06545454545454,0.522730254069145,0.14662164552926785,0.2873992610780198,0.4246375787024133,11
Western Carolina,200.0,24.285714285714285,60.57142857142857,0.4054285714285714,6.714285714285714,24.285714285714285,0.2732857142857143,12.571428571428571,18.0,0.6668571428571429,9.428571428571429,24.714285714285715,34.142857142857146,11.0,6.714285714285714,1.8571428571428572,14.428571428571429,19.428571428571427,67.85714285714286,74.12,92.06714285714285,0.46198420513936345,0.1936112805926511,0.2730342878369194,0.30130951917821414,7
Western Illinois,200.0,22.142857142857142,54.42857142857143,0.40714285714285714,5.428571428571429,16.714285714285715,0.31685714285714284,13.142857142857142,20.0,0.6585714285714286,8.0,18.571428571428573,26.571428571428573,5.857142857142857,4.285714285714286,1.7142857142857142,11.285714285714286,17.428571428571427,62.857142857142854,67.21285714285715,93.64,0.45731149642090985,0.1666156966283275,0.30339015299606437,0.36960218958326685,7
Western Kentucky,203.125,27.375,64.125,0.42625,6.125,20.5,0.285875,20.25,27.875,0.7255,10.75,25.75,36.5,12.375,8.125,2.75,11.125,20.0,81.125,77.7375,104.40375,0.47412819158252784,0.14132863713810953,0.29344446619679937,0.4358058085605807,8
Western Michigan,200.0,27.666666666666668,59.888888888888886,0.46388888888888885,7.111111111111111,20.22222222222222,0.3515555555555555,13.777777777777779,17.666666666666668,0.766,7.333333333333333,26.11111111111111,33.44444444444444,14.0,4.222222222222222,2.3333333333333335,12.777777777777779,19.333333333333332,76.22222222222223,73.72333333333333,103.51444444444445,0.5246582487704585,0.17350365527990344,0.22349250958121925,0.3072983785099833,9
Wichita State,202.77777777777777,26.666666666666668,61.111111111111114,0.43422222222222223,7.222222222222222,21.11111111111111,0.32833333333333337,15.88888888888889,22.11111111111111,0.7072222222222222,12.555555555555555,24.666666666666668,37.22222222222222,11.222222222222221,5.555555555555555,3.7777777777777777,9.555555555555555,18.22222222222222,76.44444444444444,68.61444444444444,111.29,0.49259139885702147,0.13861279217070333,0.33361971920963446,0.3656908807766228,9
William & Mary,199.88888888888889,27.22222222222222,57.111111111111114,0.4802222222222222,9.0,26.88888888888889,0.33455555555555555,17.88888888888889,23.77777777777778,0.7388888888888889,6.666666666666667,24.444444444444443,31.11111111111111,18.666666666666668,9.0,3.7777777777777777,15.444444444444445,18.11111111111111,81.33333333333333,77.18333333333334,105.61222222222221,0.5591656605531371,0.19979585550818657,0.21154202094800872,0.42145792051245323,9
Winthrop,202.5,29.0,65.4,0.44270000000000004,10.6,30.0,0.3528,17.1,22.7,0.7519,10.6,23.1,33.7,14.7,6.8,3.2,9.6,19.4,85.7,75.182,113.83800000000001,0.5233315959549559,0.1274899526154723,0.3072865643741603,0.34864757619077286,10
Wisconsin,200.0,28.4,64.2,0.4405,10.9,32.9,0.3275,17.4,21.7,0.8240000000000001,10.4,24.4,34.8,15.9,7.4,3.4,9.9,17.5,85.1,74.00800000000001,115.102,0.5249105619992336,0.13390048813424632,0.30323399541071955,0.34080427193690016,10
Wofford,200.0,23.555555555555557,58.77777777777778,0.40144444444444444,8.0,26.333333333333332,0.3068888888888889,17.666666666666668,24.22222222222222,0.7192222222222222,10.222222222222221,22.444444444444443,32.666666666666664,13.777777777777779,6.0,3.6666666666666665,9.777777777777779,16.88888888888889,72.77777777777777,69.83888888888889,103.50444444444445,0.4711836741865205,0.14049807534017467,0.3115814216623885,0.4186580000379283,9
Wright State,203.125,27.875,58.375,0.483125,8.0,22.75,0.356125,11.75,17.625,0.6577500000000001,7.125,20.5,27.625,13.0,8.875,4.375,11.625,19.125,75.5,71.2475,106.09875,0.5512160945226569,0.16392457599968133,0.26087905512389403,0.3159772146404123,8
Wyoming,200.0,30.88888888888889,63.666666666666664,0.4831111111111111,8.88888888888889,24.666666666666668,0.359,16.11111111111111,23.333333333333332,0.7118888888888889,10.88888888888889,25.22222222222222,36.111111111111114,16.88888888888889,8.777777777777779,2.5555555555555554,11.11111111111111,23.444444444444443,86.77777777777777,74.97111111111111,115.8111111111111,0.552352957468493,0.1488010268804041,0.298675059490723,0.36981389168562007,9
Xavier,200.0,26.9,63.3,0.42110000000000003,10.4,28.3,0.3693,14.5,21.3,0.6868,8.8,24.7,33.5,18.5,7.3,3.6,8.8,16.7,78.7,73.417,107.09700000000001,0.5033028736746417,0.1206528221274,0.2571009307728875,0.344945611253921,10
Yale,200.0,28.9,56.8,0.5089,8.4,19.1,0.4386,18.9,23.4,0.8031,9.0,21.5,30.5,16.5,5.3,3.2,8.8,17.1,85.1,67.714,125.696,0.5827445135277116,0.1288198890142461,0.2922406332892266,0.4182242207547432,10
Youngstown State,200.0,26.333333333333332,57.0,0.4626666666666666,10.0,28.22222222222222,0.35200000000000004,11.444444444444445,16.666666666666668,0.6737777777777778,8.777777777777779,20.77777777777778,29.555555555555557,13.444444444444445,7.222222222222222,3.111111111111111,14.11111111111111,19.333333333333332,74.11111111111111,70.25,105.27666666666667,0.5503430532684875,0.2006841329676806,0.3021126547980768,0.2950492831354632,9
